cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.633746+0.317595*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.95411"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.06287"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "1.07153+-0.015757*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.40789+0.469087*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.54033+-1.25792*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.11114+0.469968*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.972606+-0.404318*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.979791+-0.938494*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.648673+0.847949*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.568963+1.07107*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.50929+-0.83552*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "1.03095+-0.0291464*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.01222+-0.00211635*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.932796+0.098009*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.22588+-0.23012*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "4.0412+-3.19424*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "1.00843+-0.0452704*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "0.211543+0.770794*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.639481+0.33849*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.958425"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.4945"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "-0.0822977+-1.7639*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.27425+0.191489*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.519468+-1.31101*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.07011+0.355816*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.943151+-0.445412*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.949629+-0.927093*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.633344+0.779328*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.554989+0.998655*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.44325+-0.802369*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.982061+-0.0249022*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "0.972039+-0.0104448*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.90558+0.0733412*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.17852+-0.232235*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "3.8517+-3.0467*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.948263+-0.032022*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "0.258902+0.673929*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.628806+0.300251*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.918532"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.38161"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.419064+-1.06178*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.36255+0.298199*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.529732+-1.35964*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.09788+0.36021*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.965407+-0.475876*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.972133+-0.975927*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.647799+0.773917*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.585603+0.948014*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.45499+-0.814733*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.992001+-0.0342391*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "0.977461+-0.0132635*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.871652+0.120131*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.5657+-0.656902*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "3.35222+-2.53784*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.561595+0.359696*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "-0.697394+1.64898*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "-0.0889252+1.03431*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.950247"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.26461"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.459154+-0.886941*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.30716+0.335409*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.528038+-1.21555*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.0795+0.453773*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.947605+-0.378615*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.954473+-0.889254*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.632829+0.846081*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.537389+1.11323*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.49079+-0.819866*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "1.01603+-0.0195298*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.00264+-0.000210431*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.963235+0.0494691*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.840448+0.186938*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "4.51199+-3.67866*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "1.38203+-0.428778*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "1.15605+-0.197361*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "1.34353+-0.386754*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.95791"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.31104"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.476843+-0.917712*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.32802+0.309216*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.521309+-1.29667*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.07656+0.384126*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.948408+-0.424655*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.955035+-0.917423*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.633327+0.818255*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.538702+1.08313*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.47402+-0.813303*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "1.0015+-0.016746*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "0.985073+0.00695681*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.941758+0.061564*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.830844+0.18574*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "4.43715+-3.61117*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "1.34646+-0.402065*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "1.12312+-0.173351*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "1.3211+-0.373348*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.949476"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.33461"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.400322+-1.03157*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.34145+0.32501*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.536732+-1.27689*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.10112+0.431554*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.964752+-0.429063*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.971726+-0.947554*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.64743+0.802083*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.584714+0.977638*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.47205+-0.821495*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "1.00684+-0.0372711*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "0.995445+-0.020827*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.893042+0.108274*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.58276+-0.663909*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "3.41854+-2.59672*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.590482+0.339691*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "-0.681347+1.64213*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "-0.0796512+1.03429*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.958908"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.12537"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.377703+-0.826561*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.13815+0.269579*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.698381+-0.605846*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.884094+-0.0436755*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.893782+0.0174678*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.888386+0.41867*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.06887+-0.555055*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.914272+-0.122321*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "0.905593+-0.104725*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.90797+-0.108732*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "0.912311+-0.114994*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.895617+-0.0939474*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.49544+-0.765492*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "0.0917144+0.712425*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.231149+0.567648*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "-0.367272+1.18047*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.65562+0.147143*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.803248"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -1.1, -0.90455, "0.777274"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "2.21005+1.58396*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.24353+0.190779*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.18596+0.0761859*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.18617+0.0768158*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "1.16668+-0.0461898*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "1.17414+-0.600926*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.915092+0.796683*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "1.13698+0.175571*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.14944+0.150314*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "1.14603+0.156066*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.1398+0.165053*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.16376+0.134845*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.302821+1.09873*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "2.31762+-1.02256*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "2.11748+-0.814757*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "2.97641+-1.69435*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "1.50823+-0.211197*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 60, 100, 1.0033, 1.1, "1.29634"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -1.1, -0.90455, "0.997324"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.997324+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.997324+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "0.997324+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.997324+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "1.03897+0.262819*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "1.04447+-0.146033*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.06776+-0.271706*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.99288+-0.0621036*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "0.924763+0.0760088*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.908059+0.104167*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "0.855563+0.179898*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "0.795237+0.255951*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.19658+0.926189*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "1.3858+-0.325886*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "1.28055+-0.216599*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "2.0347+-0.988896*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "1.00994+0.0463183*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 60, 100, 1.0033, 1.1, "1.05641"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.00269"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "1.00269+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "1.00269+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.00269+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "1.00269+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "0.960822+-0.264233*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.955294+0.146819*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "0.931875+0.273168*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "1.00716+0.0624378*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.07564+-0.0764178*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "1.09243+-0.104727*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.14521+-0.180866*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.20586+-0.257328*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "1.80774+-0.931172*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "0.612123+0.327639*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.717943+0.217765*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "-0.0402628+0.994217*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.99001+-0.0465675*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.943288"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.50377"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.0425208+-1.62086*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.12545+-0.0598797*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "1.34785+0.382843*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.923182+-0.902682*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "1.13171+0.413383*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "1.15835+-1.5674*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.881933+-0.0760545*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.72857+0.353231*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "0.39443+1.03073*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "1.11479+-0.183642*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "2.02606+-1.49822*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "0.445406+0.494534*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.00687+-0.134064*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-3.64014+4.75856*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "3.52505+-2.68116*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-0.42567+1.36464*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "-1.47728+2.42698*x"
3, iterativefit, central, 0, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.954594"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.50377"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.0425157+-1.62067*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.12532+-0.0598726*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "1.34769+0.382798*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.923071+-0.902574*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, -0.15845, 0.01345, "1.13158+0.413333*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.01345, 0.18535, "1.15822+-1.56721*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.18535, 0.35725, "0.881827+-0.0760454*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.35725, 0.4932, "0.728483+0.353189*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.4932, 0.5932, "0.394383+1.0306*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.5932, 0.6932, "1.11466+-0.18362*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.6932, 0.7932, "2.02582+-1.49804*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.7932, 0.8932, "0.445353+0.494474*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.8932, 0.9498, "1.00675+-0.134048*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.9498, 0.9631, "-3.63971+4.75799*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.9631, 0.9765, "3.52463+-2.68084*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.9765, 0.9899, "-0.42562+1.36447*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 0.9899, 1.0033, "-1.4771+2.42669*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 100, 10000, 1.0033, 1.1, "0.954594"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -1.1, -0.90455, "1.50377"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -0.90455, -0.69375, "0.0425255+-1.62104*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -0.69375, -0.50235, "1.12558+-0.0598863*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -0.50235, -0.33035, "1.348+0.382886*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 100, 10000, -0.33035, -0.15845, "0.923284+-0.902782*x"
