cMVAv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.65995+-0.832244*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.567628+0.544859*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.09558+-0.04622*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "2.90847+-1.95493*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "5.62585+-4.77642*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-0.733355+1.73582*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.39085+-0.410057*x"
3, iterativefit, up_lf, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.970252"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.30842"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "0.629905+-0.755151*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.873878+-0.403479*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.829169+-0.492479*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.153+0.487795*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.04157+-0.215497*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.03391+0.353519*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.25974+-0.864857*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.774173+0.49432*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.950429+0.136947*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.21249+-0.304823*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.52593+-0.756996*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.549526+0.473977*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.04291+-0.0784006*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "2.68582+-1.80814*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "5.19096+-4.40927*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-0.638035+1.56001*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.31363+-0.411568*x"
3, iterativefit, down_lf, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.897576"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.10838"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "1.31126+0.228538*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.972366+-0.259955*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.857669+-0.488276*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.20376+0.559369*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.0776+-0.236818*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.06963+0.355972*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.30936+-0.937434*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.811354+0.45657*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.970184+0.13453*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.22252+-0.290858*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.57534+-0.79982*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.510028+0.543232*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.46385+-0.524634*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "2.23114+-1.33249*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "4.81747+-4.01791*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-1.61043+2.56469*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "0.632145+0.299231*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.935608"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "0.994234"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "1.3346+0.380777*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.937534+-0.191573*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.846751+-0.372291*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.18762+0.659566*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.06067+-0.141689*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.05285+0.439687*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.29073+-0.843755*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.765083+0.627622*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "1.00403+0.143132*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.26799+-0.301847*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.60331+-0.78557*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.605507+0.472378*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "0.677636+0.391625*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "3.34339+-2.41502*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "5.96818+-5.14037*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "0.230672+0.735206*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "2.05794+-1.11071*x"
3, iterativefit, down_hfstats1, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.947442"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.03461"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "1.36597+0.371737*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.953043+-0.223474*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.841075+-0.446364*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.18284+0.588181*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.05988+-0.187794*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.05198+0.399928*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.28547+-0.859812*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.763093+0.60241*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.992152+0.137974*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.24763+-0.292701*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.57868+-0.770266*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.58661+0.48045*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "0.668915+0.388302*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "3.27659+-2.35719*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "5.88056+-5.06093*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "0.206435+0.749742*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "2.02641+-1.0888*x"
3, iterativefit, up_hfstats2, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.938452"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.06776"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "1.27852+0.236302*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.956665+-0.227628*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.863661+-0.412766*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.20889+0.632258*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.07859+-0.19006*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.0707+0.396274*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.315+-0.921785*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.8139+0.480888*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.982133+0.139783*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.24314+-0.300216*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.60056+-0.815822*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.528599+0.535615*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.48114+-0.53082*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "2.28865+-1.38101*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "4.89613+-4.0884*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-1.60467+2.56885*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "0.649821+0.291359*x"
3, iterativefit, down_hfstats2, 0, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.944785"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.20635"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "-0.183823+-1.53687*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.757804+-0.179568*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.809855+-0.0759533*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "0.907346+0.219162*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "0.847575+-0.158058*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "0.844188+0.0937637*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.916586+-0.296836*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.851703+-0.115217*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.862429+-0.136964*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "0.870976+-0.151373*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "0.868496+-0.147796*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.86337+-0.141333*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.35959+-0.696883*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "0.245469+0.476119*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "0.295925+0.42373*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "-0.130897+0.860824*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "0.630763+0.0913929*x"
3, iterativefit, up_cferr1, 1, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.722458"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -1.1, -0.90455, "0.591998"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "3.35185+3.05107*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.4668+0.333886*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "1.365+0.131242*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.31258+-0.0274343*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.30316+-0.0869043*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.3042+-0.164393*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.17727+0.520434*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "1.29103+0.202006*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "1.27222+0.240136*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.25723+0.265398*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.26158+0.259126*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "1.27057+0.247795*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "0.400568+1.22182*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "2.35392+-0.834766*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "2.26545+-0.742913*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "3.01379+-1.50926*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.67839+-0.160236*x"
3, iterativefit, down_cferr1, 1, 0.0, 2.4, 40, 60, 1.0033, 1.1, "1.51763"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -1.1, -0.90455, "0.997327"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "0.997327+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "0.997327+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "0.997327+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "0.997327+0*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "1.05371+0.35586*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "1.06227+-0.280707*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "1.05352+-0.233473*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "1.0133+-0.120899*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "0.930444+0.0471033*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "0.874989+0.140588*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "0.7907+0.262183*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "0.699307+0.377403*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "0.132673+1.01179*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "1.13492+-0.0434338*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "1.08229+0.0112173*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "1.666+-0.586543*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "0.871843+0.215719*x"
3, iterativefit, up_cferr2, 1, 0.0, 2.4, 40, 60, 1.0033, 1.1, "1.08827"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -1.1, -0.90455, "1.00269"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.90455, -0.69375, "1.00269+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.69375, -0.50235, "1.00269+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.50235, -0.33035, "1.00269+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.33035, -0.15845, "1.00269+0*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, -0.15845, 0.01345, "0.945998+-0.357773*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.01345, 0.18535, "0.93739+0.282215*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.18535, 0.35725, "0.946192+0.234728*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.35725, 0.4932, "0.986625+0.121549*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.4932, 0.5932, "1.06993+-0.0473564*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.5932, 0.6932, "1.12568+-0.141343*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.6932, 0.7932, "1.21042+-0.263592*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.7932, 0.8932, "1.30231+-0.379431*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.8932, 0.9498, "1.87199+-1.01723*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9498, 0.9631, "0.864351+0.0436672*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9631, 0.9765, "0.917268+-0.0112776*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9765, 0.9899, "0.330418+0.589696*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 0.9899, 1.0033, "1.12884+-0.216878*x"
3, iterativefit, down_cferr2, 1, 0.0, 2.4, 40, 60, 1.0033, 1.1, "0.911251"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.20764"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.723474+-0.535303*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.89198+-0.292411*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.26579+0.451706*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.971228+-0.439953*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "1.00594+-0.220899*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.99862+0.323146*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.12456+-0.356327*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.953296+0.123069*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.06775+-0.108996*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.911231+0.15486*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.14296+-0.179435*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.24533+-0.308485*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.789343+0.202021*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "2.28492+-1.3726*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.21336+0.778327*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "3.6738+-2.76539*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.143955+0.80047*x"
3, iterativefit, central, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.947034"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.20764"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.723362+-0.53522*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.891842+-0.292366*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.26559+0.451636*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.971077+-0.439884*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "1.00578+-0.220865*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.998465+0.323096*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.12439+-0.356272*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.953148+0.12305*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.06758+-0.108979*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.91109+0.154836*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.14279+-0.179407*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.24513+-0.308437*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.78922+0.20199*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "2.28456+-1.37239*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.213327+0.778206*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "3.67323+-2.76497*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.143932+0.800346*x"
3, iterativefit, up_jes, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.947034"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -1.1, -0.90455, "1.20764"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.90455, -0.69375, "0.723581+-0.535381*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.69375, -0.50235, "0.892111+-0.292454*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.50235, -0.33035, "1.26597+0.451773*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.33035, -0.15845, "0.971371+-0.440017*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, -0.15845, 0.01345, "1.00608+-0.220931*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.01345, 0.18535, "0.998766+0.323194*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.18535, 0.35725, "1.12473+-0.356379*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.35725, 0.4932, "0.953436+0.123088*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.4932, 0.5932, "1.06791+-0.109012*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.5932, 0.6932, "0.911365+0.154882*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.6932, 0.7932, "1.14313+-0.179462*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.7932, 0.8932, "1.24551+-0.30853*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.8932, 0.9498, "0.789459+0.202051*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9498, 0.9631, "2.28525+-1.3728*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9631, 0.9765, "0.213391+0.778441*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9765, 0.9899, "3.67434+-2.7658*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 0.9899, 1.0033, "0.143976+0.800588*x"
3, iterativefit, down_jes, 0, 0.0, 2.4, 60, 100, 1.0033, 1.1, "0.947034"
